ID	GENE_SYMBOL
1775	KRTAP6-1
1776	FAM75C2
1777	TRMT2B
1778	PRUNE2
1779	LOC202181
1780	XLOC_007559
1781	WFDC12
1782	LOC100287558
1783	TES
1784	XLOC_003200
1785	XLOC_013905
1786	SLC24A4
1787	ARL17B
1789	ATPAF2
1790	DSCC1
1792	XLOC_003680
1793	PRKAR1B
1794	XLOC_005173
1795	Q9B8G3
1797	XLOC_007796
1798	USP20
1799	LOC653712
1801	XLOC_l2_009320
1802	CST9L
1803	OR10G8
1804	GRM6
1805	BRWD1
1806	CES1
1807	CERS5
1809	ESR1
1811	XLOC_002942
1813	STYXL1
1814	XLOC_l2_011283
1816	PRSS50
1818	GRIA4
1819	CENPO
1820	XLOC_008372
1821	XLOC_007504
1822	KCNJ10
1823	HEATR7A
1824	XLOC_014122
1825	FLJ35390
1826	ADAMTS1
1827	XLOC_l2_006404
1829	TFEB
1832	XLOC_001649
1833	XLOC_010807
1834	LOC100653284
1835	REG4
1836	FLJ42392
1837	PHLDB3
1838	XLOC_012826
1839	XLOC_l2_001332
1840	SUPT5H
1842	FKTN
1843	XLOC_l2_007928
1844	XLOC_002884
1845	SIPA1L1
1846	OR2G2
1848	ZNF672
1849	CHI3L2
1850	HLA-C
1851	XLOC_013949
1852	MYADML
1853	CYP1B1-AS1
1854	GJB3
1855	LCE1B
1856	ARL6IP4
1857	XLOC_005531
1858	CD74
1860	TMEM9
1861	XLOC_009463
1863	XLOC_l2_013458
1864	TGFA
1865	HPS4
1866	RNF7
1867	LOC285084
1868	LOC100506874
1869	ISCA1
1870	PRR5-ARHGAP8
1871	MYO1C
1873	LOC399708
1874	MAML1
1875	FBLN1
1876	LOC100131372
1877	ZNF605
1878	PPP2R5E
1880	TAS2R9
1881	COMMD4
1882	UNC80
1883	EOMES
1884	NACAP1
1885	XLOC_009194
1886	SLC7A2
1887	EIF2B5
1888	CERS1
1890	SNORD113-6
1891	VIPR2
1892	MTCP1NB
1893	ANXA3
1894	MMACHC
1895	LOC440131
1896	GOLM1
1899	XLOC_011406
1900	XLOC_l2_015752
1902	MAF
1903	CCDC107
1904	CD28
1905	TAS1R3
1907	NRP2
1908	RAPGEF6
1909	TNFAIP8L1
1911	GATA4
1913	LINC00474
1914	XLOC_004536
1915	FUCA1
1916	WIPI2
1917	GSTM4
1918	OR52R1
1919	XLOC_011706
1920	PPP1R12B
1921	ZDHHC15
1922	KIR3DL1
1923	LINC00470
1924	XLOC_012528
1925	CCR8
1926	HLA-J
1927	KC6
1928	MLLT3
1929	ZNF442
1930	LOC100288428
1931	CHIC1
1932	XLOC_001136
1933	SLC46A3
1934	CHAF1A
1936	SLC1A7
1937	RRAD
1938	XLOC_002515
1939	FLJ27354
1940	STAT3
1941	RPAP1
1942	HTR2A
1943	GPATCH1
1944	XLOC_006360
1945	LOX
1947	LUZP1
1948	ZNF14
1949	SLFN12
1950	UBP1
1951	RHBDL1
1952	OCIAD2
1953	XLOC_007054
1954	TLR7
1956	LOC100505687
1958	MDM4
1959	XLOC_007466
1961	UBE2NL
1962	XLOC_l2_014219
1963	SH2D2A
1965	MVD
1966	MTRNR2L9
1967	XLOC_l2_006417
1968	ADCY6
1969	DGKQ
1971	TNFSF10
1972	COL18A1
1973	MAP3K7
1974	XLOC_010372
1975	MGC21881
1976	CCDC144A
1977	MAMSTR
1978	LOC254896
1979	BIN2
1980	SNHG5
1981	ESR1
1982	TOR3A
1983	XLOC_008826
1984	LOC646890
1985	XLOC_008370
1987	MRPL23-AS1
1988	CTSE
1990	C7orf54
1991	EEF1A1
1992	FLJ46552
1993	KRTAP10-11
1994	GSS
1995	MPV17L
1996	ZNF7
1997	CYP2S1
1998	GSTP1
2000	SLC12A8
2001	ITGAD
2002	XLOC_009546
2003	XLOC_004118
2004	MRPL35
2005	XLOC_001913
2006	HILPDA
2007	SCGBL
2008	OSCP1
2009	XLOC_006683
2010	MUTYH
2011	KCNJ9
2012	LTK
2013	KIF2B
2014	SPINK1
2015	PLAC2
2016	FSHR
2017	TNFRSF14
2018	TMEM156
2019	XLOC_005260
2021	SNHG5
2022	PRDM2
2024	XLOC_l2_011793
2025	SLC22A11
2026	PRKCD
2027	TMX2
2028	LOC100506546
2030	XLOC_001067
2031	VPS4B
2033	NUP50
2034	PKDCC
2035	SEMA4F
2036	LOC645206
2037	XLOC_013694
2038	RBM6
2039	PCGF5
2040	KDM4C
2041	XLOC_l2_013696
2042	XLOC_002720
2043	LRP8
2044	AIFM3
2045	DKK4
2047	LAS1L
2048	XLOC_l2_014579
2049	XLOC_001595
2050	XLOC_000057
2051	XLOC_007231
2052	TMEM97
2053	PRAMEF13
2054	XLOC_l2_001089
2055	KIAA0494
2056	XLOC_l2_012432
2057	PTPN11
2058	NINJ1
2060	XLOC_001733
2061	LOC550643
2062	KDM5B
2063	EVC2
2064	CCDC155
2065	ABRA
2066	CD300E
2068	CCDC103
2069	LOC730081
2070	LOC100506992
2071	XLOC_005458
2074	DNAJC16
2075	XLOC_006850
2076	OR10K2
2078	NOXA1
2079	XLOC_006407
2081	ZNF217
2082	ZNF485
2084	XLOC_014287
2085	KRTAP4-12
2086	MOXD1
2087	LOC100507420
2088	C7orf58
2089	TMEM151A
2090	GLYCAM1
2091	C10orf112
2092	PHKB
2093	LOC100507376
2094	LOC100129936
2095	SEMA3D
2096	OMD
2097	PARP4
2098	TBC1D3B
2099	DNAH12
2100	HGSNAT
2101	MTMR3
2103	XLOC_000486
2105	GPCPD1
2106	P2RX3
2108	SRRT
2109	IAPP
2110	XLOC_012695
2111	DLC1
2112	ACO2
2113	XLOC_006315
2114	ABCC6
2115	CXCL16
2116	XLOC_010859
2118	XLOC_003365
2120	XLOC_004416
2121	USP26
2123	XLOC_l2_015038
2124	TGFB1
2125	RBFOX2
2126	SNORD114-22
2127	CD79A
2128	ATP1A1OS
2129	BPIFA4P
2130	DICER1
2131	ALKBH4
2132	STARD9
2133	XLOC_004943
2135	XLOC_008434
2137	ZNF585A
2138	JPH3
2139	LOC340073
2140	BMP4
2144	PMFBP1
2145	OR2T6
2147	RASD2
2148	PLXDC1
2149	C9
2150	LSM12
2151	MTRF1
2152	XLOC_l2_008289
2153	HSPG2
2154	ANKDD1B
2156	AFTPH
2157	LOC100289211
2158	TMEM30B
2159	LOC100506073
2160	ESPN
2161	WDR4
2162	VIP
2163	SMCHD1
2164	CXCL12
2165	XLOC_011378
2166	ROPN1L
2167	MR1
2168	AUTS2
2169	PYROXD2
2170	FAM206A
2171	BEST3
2172	XLOC_007095
2174	XLOC_010043
2175	OR5H2
2176	PCID2
2177	LOC100506178
2178	XLOC_000902
2180	FAM164A
2181	NAV1
2182	XLOC_006775
2184	XLOC_010915
2186	GLOD5
2187	SETDB2
2190	CLCN5
2191	FAM205B
2192	NT5DC1
2193	HIST1H2BK
2194	CAMSAP2
2195	LOC653550
2196	VSTM2B
2197	XLOC_014018
2199	CALCRL
2200	PHYH
2201	SEC16B
2202	XLOC_l2_011263
2203	SYNGR1
2204	XLOC_012083
2205	TLX1NB
2207	XLOC_005132
2208	ARHGAP30
2209	PARVG
2210	XLOC_012575
2211	BRCA1
2212	RAB40C
2213	THBS3
2214	INSL4
2215	LCMT2
2216	MAGOHB
2217	BRK1
2218	CBFA2T2
2219	ZNF610
2220	METTL14
2221	SNORA28
2222	CPE
2223	COX4NB
2225	SIAH1
2226	RNF7
2227	CCDC6
2228	PPP2CA
2229	PRPF38B
2230	GK2
2231	EBI3
2232	XLOC_007568
2233	PRPF40A
2235	XLOC_005063
2236	XLOC_l2_014686
2237	ANKFY1
2238	OTOP1
2239	MLLT10
2240	XLOC_001964
2241	RPL30
2242	MARCH6
2243	LINC00324
2244	GOLGA1
2246	XLOC_006586
2247	SPATA2
2248	ZNF234
2249	LOC100507566
2250	MADD
2251	XLOC_009372
2252	RXFP1
2253	COPS7A
2254	ZMAT3
2255	LOC255512
2256	PTPN11
2258	XLOC_000762
2259	GJB6
2260	MCPH1
2261	SNORD42A
2262	GTPBP8
2263	XLOC_009231
2264	ARAF2P
2265	SLC34A2
2266	XLOC_003671
2267	CSF3
2268	UBE3C
2269	CCDC76
2270	MBLAC2
2271	DUSP8
2272	EGFEM1P
2273	INO80D
2275	XLOC_012457
2276	LDHC
2277	XLOC_001873
2278	XLOC_009898
2279	BRD9
2280	RASSF4
2281	XLOC_002477
2282	PRDM16
2283	C9orf147
2284	CCDC36
2285	XLOC_005341
2286	KCNC4
2287	GRIP1
2288	WHAMMP3
2289	SNORD114-20
2290	PTRF
2291	SERINC2
2292	LOC643085
2293	XLOC_003422
2294	XLOC_l2_008221
2295	ANXA9
2296	XLOC_l2_015213
2297	KIF20A
2298	FAM172BP
2299	ABCA8
2300	ATG2A
2301	ENOX1
2302	OR51B6
2303	MED29
2304	XLOC_l2_006101
2305	THPO
2306	KIRREL3
2307	LOC100506929
2308	OR2C3
2310	HS6ST2
2311	SENP3
2312	STXBP4
2313	C3orf51
2314	ALS2
2316	DTD1
2317	GRIP1
2318	GBE1
2319	KIAA1530
2320	XLOC_002746
2321	XLOC_008636
2322	XLOC_006712
2323	LOC100128348
2324	XLOC_006188
2325	HERC1
2326	NXPH2
2327	NUP205
2328	HNRNPK
2329	LOC100130278
2330	XLOC_011350
2332	TMPRSS3
2334	EFCAB5
2335	GSTM3
2336	ADAD1
2337	LOC150568
2338	TBCCD1
2339	FAM193A
2340	CCDC90B
2341	LOC400756
2342	XLOC_l2_003764
2343	CKAP2
2344	CPN2
2345	XLOC_006178
2346	PCGF6
2347	CDKN1B
2348	FBXO30
2349	SMC1A
2350	OAS2
2351	EDNRB
2352	LRRC38
2353	APBA2
2354	GMCL1
2355	LOC100507420
2356	AATK
2357	TAF1A
2358	LOC285286
2359	MYO18A
2360	RAB39B
2362	LOC100652810
2363	PCDHB7
2364	GDA
2365	XLOC_008079
2366	NEURL1B
2367	HOTAIR
2368	VWA5B1
2369	GMEB1
2370	LOC100505909
2371	PTPLAD2
2373	PDCD6
2374	XLOC_l2_014459
2375	SOX15
2376	XLOC_005543
2377	C14orf132
2379	CUL4A
2380	C9orf167
2382	XLOC_003102
2383	XLOC_012977
2384	XLOC_010670
2386	KRTAP4-3
2387	XLOC_011488
2388	ZC3HAV1L
2389	XLOC_l2_003647
2390	C19orf46
2391	EIF4E
2392	CCDC24
2393	LOC338588
2394	RBMS3
2395	DAGLB
2396	LOC100132174
2397	GALNS
2398	XLOC_l2_000581
2399	XLOC_002399
2400	MAFG
2401	BSPH1
2402	STXBP6
2403	NDUFS6
2404	SERPINA2
2405	EXTL2
2406	KAL1
2407	XLOC_000387
2409	XLOC_l2_001064
2410	XLOC_011030
2411	DHRS7
2412	XLOC_007764
2413	TPP2
2414	LOC100128288
2415	ZMYND12
2416	XLOC_011793
2417	LOC100127940
2418	CCDC80
2419	C11orf84
2421	RAG2
2422	XLOC_011319
2423	GRIA4
2424	XLOC_004142
2425	ABCC6
2426	XLOC_005336
2427	XLOC_010455
2428	ESYT1
2429	ANKRD52
2430	BCL9
2432	DEFB110
2433	DLGAP5
2434	GRIK2
2435	XLOC_007489
2436	XLOC_005523
2437	LOC285419
2439	GRIK1
2441	TMOD1
2442	KRT80
2444	C21orf7
2445	PIGR
2447	PBX1
2448	OTOG
2449	XLOC_013810
2452	XLOC_006640
2454	PTTG1IP
2455	HLA-J
2456	XLOC_003636
2457	LOC100507580
2458	C9orf64
2459	XLOC_003704
2460	ZNF474
2461	MTRNR2L2
2462	OR1L8
2463	LOC100128402
2464	ADSL
2465	CLCN2
2466	MTHFR
2467	OR5M8
2468	C9orf30
2469	MTPAP
2470	XLOC_002722
2471	ZNF789
2472	C19orf71
2473	XLOC_l2_003593
2474	CNOT6L
2475	AFAP1-AS1
2476	TIPRL
2477	LINC00173
2478	PSPC1
2479	ZNF202
2481	COL9A1
2482	XLOC_014229
2484	GNL3L
2485	Q73P46
2487	B3GALNT2
2488	SLC25A32
2489	XLOC_l2_006267
2490	PAPOLB
2491	METAP2
2493	ATP6AP2
2494	PLOD1
2495	RPLP1
2496	PROX2
2498	XLOC_l2_013390
2499	LOC100506472
2500	ERCC2
2502	TMOD1
2503	CMPK1
2505	ARL10
2506	XLOC_010502
2507	XLOC_013779
2508	SHC1
2509	SYNCRIP
2510	XLOC_l2_011854
2511	RELA
2512	EPHA4
2513	C9orf152
2514	MSH2
2515	DFFA
2516	LOC643201
2517	XRRA1
2518	SHCBP1
2519	TMEM11
2520	XLOC_l2_005245
2521	CTTN
2522	C18orf21
2523	XLOC_l2_012748
2525	LOC100130938
2526	XLOC_012725
2528	FEM1C
2531	SERGEF
2533	TSIX
2534	ANKHD1
2535	XLOC_l2_001760
2536	CEP104
2537	SETD5
2538	XLOC_007406
2539	C1QTNF3
2540	ILVBL
2541	XLOC_002597
2542	EVI2A
2543	EIF2B3
2545	FRMPD1
2546	RXFP2
2547	XLOC_l2_013500
2548	VPS28
2550	XLOC_005354
2551	FAM151B
2552	ACTR1A
2553	PRKD1
2554	KTI12
2555	STIL
2556	LOC100133123
2557	HDX
2558	ESR1
2559	NACC1
2560	XLOC_009088
2561	TAOK2
2562	B3GALT1
2563	CALU
2564	PTPRK
2565	LARP6
2566	KIF1B
2567	HLCS
2568	CRAT
2569	LOC441495
2570	PGF
2571	RBX1
2572	HIST1H3I
2573	XLOC_005539
2574	ZCCHC8
2575	SH2D6
2576	PACS2
2577	PRRC1
2578	XLOC_004907
2579	ARHGEF2
2580	HOXA9
2585	FLJ33065
2586	XLOC_l2_010018
2587	ARL3
2588	XLOC_014105
2589	XLOC_014195
2590	XLOC_010292
2591	XLOC_l2_003877
2592	XLOC_l2_003810
2593	GOLGA6L10
2594	CST11
2595	VCAN
2596	TMEM141
2598	SNORD121A
2599	XLOC_000818
2600	LOC100507546
2601	XLOC_l2_009281
2602	XLOC_l2_011076
2603	TPCN1
2604	CUL3
2605	MAGEC2
2606	IPW
2607	XLOC_007504
2608	NUBP1
2609	FAM153B
2610	XIRP2
2614	LOC100134365
2615	LOC150568
2616	YKT6
2617	BOLL
2618	XLOC_001013
2619	ELL
2620	LOC100506848
2621	XLOC_010506
2622	XLOC_011214
2623	PLIN3
2624	ADAP2
2625	C6orf47
2626	LOC100128714
2627	XLOC_003440
2628	XLOC_013461
2629	XLOC_003839
2630	KRTAP13-3
2631	FAM99B
2632	CHD3
2633	GHR
2636	UCKL1-AS1
2637	CCT6A
2638	CLASP2
2639	NNT
2640	BMS1P1
2641	ZNF331
2642	XLOC_010390
2644	CCDC91
2646	HIST2H2BF
2647	LONRF3
2650	SIRPB2
2651	CCDC160
2652	XLOC_004408
2653	CCDC140
2655	SPEM1
2656	C20orf96
2657	XLOC_010140
2658	FNBP1
2660	XLOC_006820
2661	XLOC_001387
2663	CBX2
2664	LONRF3
2665	C19orf44
2666	MBTPS2
2667	GCHFR
2668	RC3H1
2670	SNORD116-11
2671	XLOC_l2_010875
2672	XLOC_009607
2673	OR8H2
2674	ZMYM4
2675	RPPH1
2676	EIF4G2
2677	NFS1
2678	GPC3
2679	XLOC_001215
2680	XLOC_l2_007470
2681	SNCA
2682	LETMD1
2683	ERBB2
2684	RNF112
2685	ITIH5
2686	DR1
2687	XLOC_002536
2688	CDH1
2690	HMGCS2
2692	XLOC_l2_007986
2693	XLOC_000133
2694	C4orf44
2695	UBE2V2
2697	XLOC_011746
2701	XLOC_001504
2702	XLOC_009167
2703	LOC100505986
2704	XLOC_002675
2705	XLOC_002096
2706	XLOC_008441
2707	C10orf71
2708	ATPBD4
2709	KLHL7
2710	DPF1
2711	RAET1E
2712	RBMX2
2713	ASTE1
2714	PLXDC2
2715	FLJ25694
2716	XLOC_001904
2718	ROR1
2720	XLOC_011223
2722	XLOC_012626
2724	MAGED2
2725	XLOC_002958
2727	HOXD3
2728	XLOC_000318
2729	MRPS15
2730	XLOC_l2_008434
2731	JDP2
2732	XLOC_l2_001731
2733	CLDN8
2735	DDX39A
2736	CDX4
2737	XLOC_009326
2738	XLOC_011396
2739	XLOC_004707
2740	FBXO17
2742	XLOC_010251
2743	GUF1
2745	IL18
2746	XLOC_013275
2747	PCSK6
2748	HPSE
2749	XLOC_012593
2750	XLOC_009258
2752	AOX1
2753	XLOC_010177
2754	SELPLG
2755	FBXO6
2756	CCDC74B
2757	ABLIM3
2758	GMDS
2760	XLOC_012799
2761	FAM86A
2762	XLOC_l2_009198
2763	ST7-AS1
2765	CELSR3
2766	KCMF1
2767	B2M
2768	P39189
2770	TRIP11
2772	NDN
2773	XLOC_008935
2774	LCE5A
2776	MRPL2
2779	XLOC_002601
2780	CMTM1
2781	FGFR1OP2
2782	MAPK3
2783	FGF23
2784	PARP11
2785	CHIT1
2786	SRRM2
2787	LOC100306975
2788	C14orf56
2790	AADAT
2791	NOTCH2NL
2792	SLC39A10
2793	GIPC3
2794	OTUB1
2795	LINC00467
2796	LOC100505554
2797	LOC100505932
2798	XLOC_l2_007706
2799	RPL31
2800	CLN3
2801	TRIM44
2802	HDAC1
2803	FNBP1L
2804	KCNK4
2805	AGBL1
2806	XLOC_008668
2807	C2orf3
2809	MINPP1
2810	ECSCR
2812	ALS2
2813	B3GALT4
2814	LOC285696
2815	IFNG
2816	ALDH1L2
2817	C2CD4B
2818	RLIM
2819	LOC80054
2820	ACYP2
2822	SNORD114-21
2823	LYRM5
2824	LGI4
2825	XLOC_l2_007184
2827	OPN5
2828	GMPPB
2830	TACR3
2831	MAGEE2
2832	CD19
2833	MFSD11
2834	TMEM185B
2835	XLOC_013930
2836	XLOC_006810
2837	CLC
2838	XLOC_l2_013873
2839	SCN7A
2840	WTAP
2841	BAIAP2
2842	MSLN
2843	XLOC_004344
2844	TBCD
2845	LOC100506114
2846	XLOC_006508
2847	SNRPN
2849	XLOC_007050
2850	RARG
2851	MALL
2853	psiTPTE22
2854	HIST1H2BD
2856	XLOC_008683
2857	PRIM2
2858	APLN
2859	FLJ35390
2860	OSBPL1A
2861	PTPRC
2862	SHC1
2863	PTMA
2864	FANCA
2865	DHRS7
2866	LINC00472
2868	ITGAM
2870	LOC100507195
2871	HLA-A
2872	PRR5L
2873	ATP7A
2874	AGPHD1
2876	BAZ1A
2877	FAM192A
2878	PSMA5
2879	MEOX1
2880	LOC100652967
2881	LOC100130171
2883	ANKRD36BP2
2884	HOTAIR
2885	SGK3
2886	TBX5
2887	EBLN2
2888	PLEKHG4
2889	XPO7
2890	XLOC_003829
2892	DDIT4
2893	PUM1
2894	C1orf87
2895	RPL10L
2896	WT1
2897	XLOC_002802
2898	POM121L2
2899	SEPT4
2900	BCL2L1
2901	SORCS3
2902	XLOC_l2_010381
2903	KIAA0101
2904	TMED9
2905	PMFBP1
2906	TTI1
2907	MEF2C
2908	XLOC_004524
2909	XLOC_002498
2910	XLOC_014030
2911	RRS1
2912	AHI1
2913	CCDC99
2914	VNN2
2915	MAMDC2
2916	TATDN2
2917	OGDHL
2918	XLOC_009562
2919	XLOC_l2_008546
2920	MRPS15
2922	CCT7
2923	ZNF764
2924	TAB2
2926	POLR3H
2927	XLOC_002168
2928	XLOC_005783
2929	DUSP1
2930	DCLK2
2931	SNORD68
2933	SNHG1
2934	NKX2-8
2935	GPC5
2936	XAGE5
2938	CCDC38
2939	ZFR
2940	CCL2
2941	SPPL3
2942	TUSC3
2943	TSTA3
2944	SPEG
2945	B3GALT1
2946	SIRT2
2947	GABPA
2948	APH1A
2949	HS6ST3
2950	XLOC_004127
2952	GHR
2953	XLOC_002462
2954	DNAJC27-AS1
2955	XLOC_002716
2956	IL10RB
2957	NTF4
2958	PHF15
2959	XLOC_000350
2960	THSD1P1
2961	SHANK2
2962	ITFG3
2963	SUN3
2965	SELS
2966	C10orf40
2967	SIAH1
2969	LOC729668
2971	XLOC_l2_013458
2972	XLOC_l2_010511
2973	XPNPEP3
2974	ATP6V0A1
2975	LRRD1
2977	KIAA1324
2978	ACE2
2979	TMEM187
2982	DHX34
2985	XLOC_l2_013116
2986	LDHA
2987	LOC100131048
2988	EIF3K
2989	XLOC_009962
2990	FAM22D
2991	XLOC_005118
2992	ETV7
2994	FBXW10
2995	SLC4A5
2997	THBS2
2999	XLOC_l2_012741
3000	PPP6R1
3001	RAF1
3002	CDX1
3003	PHOSPHO1
3004	LOXL3
3005	WDR53
3007	MPND
3008	LILRB3
3009	MEA1
3010	PIGH
3011	LOC401074
3012	BAZ2B
3013	XLOC_003403
3014	VASH2
3015	SNX29
3017	PACRG
3018	BRD4
3019	XLOC_l2_007656
3020	KCNK3
3021	ITGAL
3022	FAM111A
3023	XLOC_005809
3024	LOC100506053
3025	EPSTI1
3026	LST1
3028	LSAMP
3029	CYP2S1
3030	LOC100507015
3031	TMEM238
3033	XLOC_006326
3034	DST
3035	SHMT1
3036	LOC440905
3037	CLEC12A
3038	LOC100506775
3039	SLAMF8
3040	ZCCHC9
3041	XLOC_013744
3042	C17orf42
3043	CRB3
3044	XLOC_l2_015585
3045	TP53TG5
3046	MT1G
3047	AMELY
3048	XLOC_l2_005428
3049	LOC100507642
3050	LOC100131894
3052	LOC100507672
3053	ULK4
3054	SETD7
3055	CERS4
3056	GALNT11
3057	XLOC_003285
3058	C16orf70
3059	PRRT1
3060	TMEM140
3061	POLR3G
3062	FAM184A
3063	LOC100505903
3064	C20orf27
3065	C15orf63
3067	FANCF
3068	XLOC_006911
3069	XLOC_002713
3070	TRIM49
3071	CECR3
3072	XLOC_002221
3073	CHIT1
3074	XLOC_002588
3075	FAM20A
3076	KRTAP5-6
3078	CYP1A1
3080	LOC100652913
3081	CTSE
3082	RBP4
3084	ZNF498
3086	C11orf34
3087	XLOC_012641
3088	AGTR1
3090	NKX3-2
3091	MAP7
3092	ENTPD5
3093	LOC100507367
3094	BOLA1
3095	PPIP5K2
3096	BCAM
3098	XLOC_007483
3099	ZFP161
3101	XLOC_010988
3102	ZNF426
3103	PADI4
3104	TSGA10
3105	CDR2L
3106	XLOC_008088
3107	CST5
3108	C9orf46
3109	XLOC_007754
3110	THBS4
3111	CECR5
3112	HHLA1
3113	CNOT8
3114	CMPK2
3115	XLOC_006156
3116	C6orf10
3117	TAF1B
3120	XLOC_009606
3121	TASP1
3122	XLOC_007942
3124	FCGR3A
3125	HYDIN
3127	LOC100170939
3128	SLC39A4
3130	NOV
3131	LOC440944
3133	FHL2
3134	TRMT1L
3135	XLOC_014255
3136	TTTY5
3137	B3GALT5
3138	WHAMM
3139	LOC284385
3140	LOC728099
3141	CHMP1A
3142	XLOC_005810
3143	PRRX1
3144	XLOC_005040
3145	EVI5
3147	LOC727721
3148	LOC100506411
3149	LAMP1
3150	TIPARP
3152	GAPDH
3153	PENK
3154	LINC00281
3155	RAP1B
3156	C9orf103
3157	ITGB1
3159	NCCRP1
3160	WWC2
3162	XLOC_011719
3163	AGL
3164	MON2
3166	LOC440149
3167	TMEM82
3168	AVL9
3169	XLOC_l2_007286
3170	CENPH
3173	LINC00472
3174	HOXD13
3176	SORBS2
3178	LOC100506025
3181	XLOC_003169
3182	CD70
3184	NIPAL2
3185	LOC100652893
3186	ZBP1
3187	VAV3
3188	PCGF6
3189	XLOC_014177
3190	C12orf71
3191	B3GALT5
3192	NPC1
3193	LINC00314
3194	ITGB1BP2
3195	LOC100652749
3196	XLOC_007087
3197	LOC93622
3199	XLOC_001657
3200	IGF2BP1
3201	TAS2R14
3202	ADO
3203	LOC100505487
3204	CRYZ
3205	GADD45G
3206	PIGF
3207	ARL13B
3208	YME1L1
3209	SNORA14B
3210	CCNL1
3211	XLOC_l2_009867
3212	MAPK3
3214	LOC100131107
3215	LOC100506172
3216	IL4R
3217	XLOC_001839
3218	XLOC_012056
3219	FLJ20021
3220	XLOC_006327
3221	XLOC_l2_004866
3222	KIR3DL2
3224	IFT74
3225	CRYL1
3226	HGSNAT
3227	IL2
3229	PHF12
3230	DPM2
3231	RASAL2
3232	XLOC_003843
3233	XLOC_010876
3234	XLOC_001777
3235	XLOC_003047
3237	LOC100144597
3238	ZNF329
3239	ZBTB11
3240	ISCU
3241	CSMD2
3242	FUT3
3243	SHANK3
3244	VAX2
3245	C1orf172
3246	XLOC_013350
3248	XLOC_011223
3250	PLCH2
3252	ALOX5
3254	LOC100422737
3255	XLOC_012170
3257	PTEN
3258	ERGIC2
3259	FBXO18
3260	XLOC_004096
3261	XLOC_l2_013963
3262	HNF1A
3263	XLOC_004202
3264	XLOC_009531
3265	LOC440132
3266	XLOC_012733
3267	CFHR3
3268	SF3B5
3269	AKAP9
3270	LOC92659
3271	XLOC_009872
3272	ISM1
3273	PPFIA3
3274	CASP4
3276	ZNF426
3277	LOC644919
3278	PIK3CD
3279	TGS1
3280	XLOC_005127
3283	MARCH6
3284	XLOC_005469
3285	XLOC_004341
3286	ASB11
3287	C5orf56
3288	VSTM2A
3289	XLOC_011401
3290	XLOC_008298
3291	GTF2IRD1
3292	LOC100132800
3294	XLOC_012053
3295	XLOC_006846
3297	LOC285696
3298	FAM83E
3299	ST3GAL4
3300	XLOC_l2_009312
3302	CATSPER3
3303	LOC731282
3305	XLOC_003900
3307	XLOC_l2_010549
3308	LOC100652797
3309	XLOC_013647
3310	XLOC_l2_008190
3311	GUSBP1
3312	JPH2
3314	XLOC_008370
3315	C1orf200
3316	XLOC_012567
3319	XLOC_004253
3320	XLOC_l2_015322
3322	FLJ42842
3323	KCNK18
3324	XLOC_013552
3325	CLP1
3326	ARMC3
3327	FLJ38717
3328	XLOC_009781
3329	C20orf144
3330	MSH6
3331	OAZ2
3333	LCMT1
3335	TBC1D3P5
3336	INO80B
3337	COQ3
3339	BIRC5
3342	PRAMEF7
3343	CYHR1
3344	CMYA5
3345	FRMPD3
3346	WDR67
3348	XLOC_000943
3349	FAM96A
3350	MED11
3351	MFNG
3354	OR5L2
3355	CREB3L2
3356	PCOLCE2
3357	XLOC_012036
3358	XLOC_012462
3359	IFITM3
3361	EZR
3362	PEG3
3363	TUBB3
3365	LOC100128571
3366	FAM160A1
3367	XLOC_012810
3368	DPCR1
3369	TCEAL8
3371	XLOC_l2_012678
3372	LOC401180
3373	OTUD7B
3374	CAV2
3375	XLOC_007304
3376	C17orf28
3377	TRAPPC2L
3378	MYPN
3379	ITIH2
3380	SBDSP1
3381	YWHAQ
3382	BPIFC
3383	ANKRD33
3385	XLOC_002577
3386	XLOC_012315
3388	CACNB2
3389	XLOC_l2_010013
3390	LOC100288292
3391	ADCK4
3392	ROR1
3393	ZNF136
3394	RNASEH2A
3395	GHRL
3396	TMEM144
3397	XLOC_013574
3398	SLC6A8
3399	BCAT1
3400	KCNE2
3401	LOC645553
3402	SOST
3403	SMTNL1
3404	XLOC_l2_001064
3405	INSM1
3406	MNAT1
3407	TOR2A
3408	OSBPL9
3409	KCNJ13
3411	XLOC_009939
3412	SP100
3413	LOC100506437
3414	ILF3
3415	CHGB
3416	AR
3417	ECD
3418	ATF6B
3420	XLOC_l2_006013
3421	FGFR2
3422	FAM92B
3423	DNAH6
3424	MRPL23-AS1
3429	XLOC_012052
3430	EPHA4
3431	APLN
3432	XLOC_004700
3433	XLOC_004053
3436	QRSL1
3437	MAML2
3438	PDHA1
3439	XLOC_000550
3440	PEX6
3441	EWSR1
3442	PLSCR2
3443	LOC100507603
3444	CCDC18
3445	ANKRD46
3446	ACSM1
3447	C17orf76
3448	NCKAP5
3449	SPRY4
3450	HERC2
3451	LSM3
3452	XLOC_003471
3453	FLNA
3455	MALAT1
3456	DDX11
3457	XLOC_002730
3458	XLOC_005020
3459	DHX40
3460	XLOC_l2_008288
3461	SNORA61
3462	TMEM93
3463	VARS
3464	TM4SF20
3465	CHEK2
3466	CCDC27
3467	IFIT5
3468	XLOC_011978
3470	EIF3E
3471	CRTC2
3473	SLC6A5
3474	MCM7
3475	XLOC_006224
3476	XLOC_012622
3477	GPR123
